date,test,prediction
2019-12-20,-431.0,2.1645322838811648e-12
2019-12-21,-7.0,-2.06717942276118e-12
2019-12-22,-269.0,1.9742051424731035e-12
2019-12-23,-55.0,-1.88541251023159e-12
2019-12-24,14.0,1.8006134505782327e-12
2019-12-25,12.0,-1.719628347010915e-12
2019-12-26,25.0,1.6422856615304464e-12
2019-12-27,-75.0,-1.5684215712986127e-12
2019-12-28,-23.0,1.4978796216380438e-12
2019-12-29,18.0,-1.4305103946388918e-12
2019-12-30,115.0,1.3661711926703893e-12
2019-12-31,-77.0,-1.3047257361269165e-12
2020-01-01,12.0,1.2460438747683604e-12
2020-01-02,-13.0,-1.190001312043345e-12
2020-01-03,-38.0,1.1364793418114076e-12
2020-01-04,7.0,-1.0853645969064656e-12
2020-01-05,85.0,1.0365488090089892e-12
2020-01-06,21.0,-9.899285793182606e-13
2020-01-07,-50.0,9.45405159538967e-13
2020-01-08,163.0,-9.028842427182287e-13
2020-01-09,66.0,8.622757634900225e-13
2020-01-10,-273.0,-8.234937073038921e-13
2020-01-11,-77.0,7.864559282338625e-13
2020-01-12,-1.0,-7.510839749816545e-13
2020-01-13,115.0,7.173029247056452e-13
2020-01-14,-22.0,-6.85041224323605e-13
2020-01-15,-38.0,6.542305389530646e-13
2020-01-16,82.0,-6.248056071682878e-13
2020-01-17,249.0,5.967041027672653e-13
2020-01-18,111.0,-5.698665027559292e-13
2020-01-19,-328.0,5.44235961269963e-13
2020-01-20,279.0,-5.19758189167154e-13
2020-01-21,-28.0,4.963813390352469e-13
2020-01-22,-148.0,-4.740558953717311e-13
2020-01-23,-117.0,4.527345697029439e-13
2020-01-24,-49.0,-4.323722004203399e-13
2020-01-25,10.0,4.129256571217626e-13
2020-01-26,-63.0,-3.9435374925510207e-13
2020-01-27,36.0,3.7661713887083076e-13
2020-01-28,21.0,-3.5967825729861636e-13
2020-01-29,110.0,3.4350122557151986e-13
2020-01-30,45.0,-3.28051778429227e-13
2020-01-31,-147.0,3.1329719173933965e-13
2020-02-01,-69.0,-2.9920621318299696e-13
2020-02-02,-2.0,2.8574899605800627e-13
