bldgarea,bldgdepth,builtfar,facilfar,lotarea,lotdepth,numbldgs,numfloors,resarea,residfar,age,count
2748.0,45.0,1.05,2.0,2620.0,131.0,1,2,1824.0,2.0,124,3
5624.0,55.0,3.79,4.0,1485.0,65.06,1,5,4500.0,4.0,117,19
4730.0,45.0,1.72,2.0,2752.0,131.0,1,4,4730.0,2.0,152,511
2392.0,40.0,1.02,2.0,2336.0,131.0,1,2,1562.0,2.0,126,2
4548.0,45.0,2.39,2.0,1900.0,95.0,1,4,4548.0,2.0,150,16
2430.0,45.0,1.03,2.0,2358.0,131.0,1,2,1620.0,2.0,128,1
2610.0,45.0,1.11,2.0,2358.0,131.0,1,2,1710.0,2.0,128,109
2748.0,45.0,1.05,2.0,2620.0,131.0,1,2,1824.0,2.0,124,5
2612.0,45.0,1.03,2.0,2532.0,131.0,1,2,1734.0,2.0,124,8
2612.0,45.0,1.04,2.0,2522.0,131.0,1,2,1734.0,2.0,124,1
2612.0,45.0,1.04,2.0,2522.0,131.0,1,2,1734.0,2.0,124,2
7104.0,45.0,2.43,4.0,2928.0,48.4,1,5,5684.0,4.0,131,400
4800.0,48.0,4.8,4.0,1000.0,40.66,1,5,4800.0,4.0,131,4
3600.0,45.0,2.12,2.0,1700.0,85.0,1,3,2700.0,2.0,149,35
2482.0,40.0,1.05,2.0,2358.0,131.0,1,2,1628.0,2.0,126,1
2736.0,45.0,1.64,2.0,1670.0,85.0,1,3,2736.0,2.0,149,1
3672.0,45.0,1.59,4.0,2304.0,82.0,1,3,2736.0,4.0,149,28
2430.0,45.0,1.03,2.0,2358.0,131.0,1,2,1620.0,2.0,128,1
2748.0,45.0,1.05,2.0,2620.0,131.0,1,2,1824.0,2.0,124,8
2612.0,45.0,1.03,2.0,2532.0,131.0,1,2,1734.0,2.0,124,3
3348.0,45.0,1.88,2.0,1783.0,100.0,1,3,2468.0,2.0,124,1
3288.0,40.0,1.34,2.0,2456.0,131.0,1,3,2418.0,2.0,126,3
2348.0,43.0,1.08,2.0,2184.0,131.0,1,2,1542.0,2.0,128,20
2940.0,35.0,1.75,2.0,1680.0,80.0,1,3,2204.0,2.0,152,4
2336.0,40.0,2.53,6.5,925.0,48.34,1,3,1683.0,3.44,179,2
2632.0,45.0,1.07,2.0,2456.0,131.0,1,3,2632.0,2.0,127,1
2748.0,45.0,1.05,2.0,2620.0,131.0,1,2,1824.0,2.0,124,1
15110.0,69.0,2.91,2.0,5200.0,80.8,1,4,15110.0,1.25,94,5
2300.0,43.0,0.99,2.0,2336.0,131.0,1,2,1534.0,2.0,125,85
3068.0,43.0,1.3,2.0,2358.0,131.0,1,3,2300.0,2.0,125,2
3288.0,40.0,1.34,2.0,2456.0,131.0,1,3,2418.0,2.0,126,6
3084.0,40.0,1.32,2.0,2336.0,131.0,1,3,2272.0,2.0,126,1
3208.0,45.0,1.37,2.0,2336.0,131.0,1,3,2406.0,2.0,124,46
3288.0,40.0,1.34,2.0,2456.0,131.0,1,3,2418.0,2.0,126,23
4584.0,67.5,1.75,2.0,2620.0,131.0,1,3,3232.0,2.0,123,194
3178.0,61.0,1.36,2.0,2336.0,131.0,1,3,2092.0,2.0,126,41
1776.0,30.0,2.2,4.0,808.0,50.5,1,2,1176.0,4.0,141,1
5376.0,70.0,2.47,2.0,2174.0,100.3,1,4,5376.0,2.0,125,1
3244.0,40.0,1.46,2.0,2228.0,131.0,1,3,2384.0,2.0,122,1
5132.0,70.0,2.18,2.0,2352.0,131.0,1,4,5132.0,2.0,123,1
4810.0,45.0,1.48,2.0,3240.0,162.0,1,4,3700.0,2.0,139,110
3844.0,54.0,1.54,2.0,2488.0,131.0,1,3,2816.0,2.0,123,23
4710.0,40.0,1.31,1.0,3600.0,100.0,1,2,4710.0,0.5,100,89
4132.0,45.0,1.66,2.0,2488.0,131.0,1,3,2952.0,2.0,123,72
4044.0,45.0,1.62,2.0,2488.0,131.0,1,3,2916.0,2.0,123,18
4044.0,54.0,1.62,2.0,2488.0,131.0,1,3,2916.0,2.0,123,425
3244.0,40.0,1.46,2.0,2228.0,131.0,1,3,2384.0,2.0,122,24
3804.0,48.0,1.53,2.0,2488.0,131.0,1,3,2796.0,2.0,123,5
4200.0,45.0,1.69,2.0,2488.0,131.0,1,3,2956.0,2.0,123,3
3964.0,45.0,1.59,2.0,2488.0,131.0,1,3,2836.0,2.0,123,2
2756.0,45.0,1.45,2.0,1900.0,100.0,1,3,2756.0,2.0,121,118
2832.0,45.0,1.52,2.0,1867.0,100.0,1,3,2832.0,2.0,139,2
2880.0,40.0,1.22,2.0,2358.0,131.0,1,3,2160.0,2.0,122,2
1984.0,40.0,1.21,4.0,1645.0,102.8,1,3,1984.0,4.0,134,4
2736.0,48.0,1.1,2.0,2488.0,131.0,1,3,2736.0,2.0,123,55
4044.0,48.0,1.58,2.0,2556.0,131.0,1,3,2916.0,2.0,123,1
3824.0,45.0,1.54,2.0,2488.0,131.0,1,3,2808.0,2.0,123,13
1604.0,41.0,0.56,1.0,2850.0,100.0,2,2,1604.0,0.5,95,24
3168.0,47.0,1.83,2.0,1729.0,91.0,1,2,2112.0,2.0,114,82
3092.0,55.0,1.65,4.0,1875.0,100.0,1,3,2062.0,4.0,111,26
1920.0,47.0,0.96,2.0,2000.0,100.0,1,2,1920.0,2.0,114,358
2244.0,47.0,1.12,2.0,2000.0,100.0,1,2,2244.0,2.0,114,14
3824.0,45.0,1.54,2.0,2488.0,131.0,1,3,2808.0,2.0,123,2
3496.0,45.0,1.48,2.0,2358.0,131.0,1,3,2582.0,2.0,124,28
4124.0,45.0,1.66,2.0,2488.0,131.0,1,3,2956.0,2.0,123,53
3496.0,45.0,1.48,2.0,2358.0,131.0,1,3,2582.0,2.0,124,22
3256.0,43.0,1.38,2.0,2358.0,131.0,1,3,3256.0,2.0,125,146
3316.0,45.0,1.42,2.0,2336.0,131.0,1,3,2448.0,2.0,124,1129
3664.0,45.0,1.47,2.0,2488.0,131.0,1,3,2688.0,2.0,123,27
3440.0,43.0,1.46,2.0,2358.0,131.0,1,3,2530.0,2.0,125,1
8740.0,95.0,2.82,2.0,3100.0,31.0,1,4,8740.0,2.0,118,2
3316.0,45.0,1.42,2.0,2336.0,131.0,1,3,2448.0,2.0,124,114
2982.0,45.0,1.25,2.0,2380.0,131.0,1,2,1896.0,2.0,126,7
3092.0,45.0,1.35,2.0,2282.0,131.0,1,3,2274.0,2.0,122,58
3496.0,45.0,1.57,2.0,2228.0,131.0,1,3,2582.0,2.0,123,5
1322.0,36.0,0.45,2.0,2932.0,100.0,2,2,1322.0,0.75,90,2
3400.0,45.0,1.42,2.0,2392.0,131.0,1,3,2510.0,2.0,126,417
2590.0,45.0,1.09,2.0,2380.0,131.0,1,2,1700.0,2.0,126,1
2308.0,45.0,1.01,2.0,2282.0,131.0,1,3,2308.0,2.0,122,3108
3440.0,43.0,1.46,2.0,2358.0,131.0,1,3,2530.0,2.0,125,120
3220.0,45.0,1.45,2.0,2228.0,131.0,1,3,2416.0,2.0,122,3
3320.0,57.0,1.97,6.0,1689.0,87.0,1,3,3320.0,6.02,105,1
2590.0,45.0,1.09,2.0,2380.0,131.0,1,2,1700.0,2.0,126,1
1482.0,36.0,0.51,2.0,2932.0,100.0,2,2,1482.0,0.75,90,411
2496.0,45.0,1.07,2.0,2336.0,131.0,1,2,1630.0,2.0,125,102
2692.0,52.0,0.92,2.0,2932.0,100.0,1,3,2692.0,0.75,18,5
4630.0,50.0,1.77,2.0,2620.0,131.0,1,3,3316.0,2.0,119,1
2876.0,50.0,1.22,2.0,2368.0,123.5,1,3,2876.0,2.0,119,6
4240.0,45.0,1.77,6.0,2400.0,120.0,1,3,3060.0,6.02,121,4
59800.0,150.6,5.13,7.5,11670.0,150.5,1,8,45540.0,7.52,11,4
3808.0,45.0,1.85,6.0,2052.0,102.7,1,3,2844.0,6.02,121,2
3648.0,45.0,1.78,6.0,2052.0,102.7,1,3,2724.0,6.02,121,1336
4240.0,45.0,2.07,6.0,2052.0,102.7,1,3,3060.0,6.02,121,3
3756.0,50.1,1.59,2.0,2356.0,123.5,1,3,2732.0,2.0,119,556
2828.0,50.0,1.2,2.0,2356.0,123.5,1,3,2828.0,2.0,119,280
3800.0,50.0,1.61,2.0,2356.0,123.5,1,3,2780.0,2.0,119,63
1472.0,48.0,0.61,2.0,2400.0,100.0,2,2,1472.0,0.75,95,171
1839.0,52.0,0.61,1.0,3000.0,100.0,1,2,1839.0,0.5,90,6
2038.0,52.0,0.68,1.0,3000.0,100.0,1,2,2038.0,0.5,90,2345
1876.0,35.0,0.94,1.0,2002.0,100.06,1,2,1876.0,0.5,100,13
2736.0,45.0,1.55,6.0,1770.0,92.8,1,3,2736.0,6.02,121,3
4036.0,50.0,1.71,2.0,2356.0,123.5,1,3,2896.0,2.0,119,2
4000.0,50.0,2.0,4.8,2000.0,100.0,1,3,3000.0,2.43,131,1
2250.0,40.0,1.35,4.8,1667.0,100.0,1,3,2250.0,2.43,142,3
1576.0,28.0,0.37,1.0,4204.0,64.7,2,2,1576.0,0.5,95,2
3642.0,50.0,2.25,6.0,1619.0,57.6,1,3,2440.0,6.02,105,15
4148.0,60.0,2.07,4.8,2000.0,100.0,1,3,4148.0,2.43,131,3
2748.0,50.0,1.37,3.0,2000.0,100.0,1,4,2748.0,3.0,128,70
7200.0,90.0,3.0,4.8,2400.0,120.0,1,4,7200.0,2.43,120,41
4000.0,50.0,2.0,2.0,2000.0,100.0,1,3,3000.0,2.0,128,2
3322.0,45.0,1.88,2.0,1767.0,100.0,1,3,2490.0,2.0,131,1638
12970.0,88.0,2.83,2.0,4576.0,104.0,1,4,12970.0,2.0,111,28
3040.0,38.0,1.42,4.8,2144.0,107.2,1,3,2280.0,2.43,145,1
3100.0,38.0,1.45,4.8,2144.0,107.2,1,3,2310.0,2.43,145,1
7200.0,90.0,3.0,4.8,2400.0,120.0,1,4,7200.0,2.43,120,12
3156.0,50.0,1.58,4.8,2000.0,100.0,1,3,3156.0,2.43,140,673
2400.0,40.0,1.2,4.8,2000.0,100.0,1,2,1600.0,2.43,143,10
3720.0,45.0,1.86,4.8,2000.0,100.0,1,3,3720.0,2.43,129,1
3660.0,45.0,2.01,2.0,1822.0,107.2,1,3,3660.0,2.0,131,2
4500.0,50.0,2.61,3.0,1723.0,86.2,1,3,4500.0,3.0,132,2
3100.0,38.0,1.45,4.8,2144.0,107.2,1,3,2310.0,2.43,145,1
20720.0,76.0,2.59,4.8,8000.0,100.0,1,4,20720.0,2.43,97,303
12936.0,93.44,3.56,4.8,3638.0,114.44,1,4,12936.0,2.43,115,1
2400.0,40.0,1.2,4.8,2000.0,100.0,1,3,2400.0,2.43,143,21
6330.0,70.0,2.37,4.8,2676.0,107.0,1,4,6330.0,2.43,122,1
2150.0,45.0,1.12,4.8,1917.0,100.0,1,3,2150.0,2.43,141,235
16420.0,96.0,2.87,4.8,5720.0,114.44,1,4,16420.0,2.43,117,4
3720.0,50.0,1.86,4.8,2000.0,100.0,1,3,2740.0,2.43,128,4
4120.0,50.0,2.06,4.8,2000.0,100.0,1,3,4120.0,2.43,128,78
2640.0,40.0,0.49,4.8,5350.0,107.0,1,2,2640.0,2.43,138,8
3876.0,45.0,1.8,4.8,2148.0,107.44,1,4,3876.0,2.43,125,5
3912.0,45.0,1.82,4.8,2148.0,107.44,1,4,3912.0,2.43,125,46
3412.0,45.0,1.59,4.8,2144.0,107.2,1,3,3412.0,2.43,128,88
3054.0,50.0,1.71,4.8,1791.0,103.0,1,3,3054.0,2.43,118,3
7770.0,85.0,2.9,4.8,2676.0,100.0,1,4,7770.0,2.43,115,1
2990.0,45.0,1.56,4.8,1917.0,100.0,1,3,2990.0,2.43,141,37
7770.0,85.0,2.9,4.8,2676.0,100.0,1,4,7770.0,2.43,115,40
4548.0,50.0,2.27,4.8,2000.0,100.0,1,4,4548.0,2.43,130,56
4550.0,50.0,2.28,4.8,2000.0,100.0,1,4,4550.0,2.43,130,10
3876.0,45.0,1.8,4.8,2148.0,107.44,1,4,3876.0,2.43,125,700
3912.0,45.0,1.82,4.8,2148.0,107.44,1,4,3912.0,2.43,125,5
2700.0,45.0,1.35,4.8,2000.0,100.0,1,2,1800.0,2.43,136,2
10984.0,90.0,2.62,4.8,4196.0,114.44,1,4,10984.0,2.43,115,14
9310.0,90.0,3.46,4.8,2692.0,100.0,1,4,8660.0,2.43,115,997
1414.0,46.0,0.71,2.0,2000.0,100.0,2,2,1414.0,0.75,95,11
2800.0,50.0,1.4,4.8,2000.0,100.0,1,3,2800.0,2.43,129,1
4148.0,50.0,2.02,4.8,2050.0,100.0,1,3,3112.0,2.43,128,2
3348.0,45.0,1.56,4.8,2144.0,107.2,1,3,3348.0,2.43,128,151
2100.0,35.0,0.98,4.8,2144.0,107.2,1,2,1400.0,2.43,150,80
3270.0,50.0,1.55,4.8,2108.0,107.2,1,2,2150.0,2.43,118,1
7000.0,55.0,3.37,4.8,2076.0,63.84,1,4,5140.0,2.43,130,20
3020.0,50.0,1.41,4.8,2144.0,107.2,1,2,1980.0,2.43,118,3
4360.0,50.0,1.91,2.0,2288.0,114.44,1,3,3240.0,2.0,131,1
3200.0,40.0,1.4,4.8,2288.0,114.44,1,3,2400.0,2.43,140,9
2100.0,35.0,0.98,4.8,2144.0,107.2,1,2,1400.0,2.43,150,10
2992.0,50.0,1.43,4.8,2090.0,107.2,1,2,1944.0,2.43,118,8
4320.0,60.0,1.48,3.0,2918.0,88.3,1,3,2880.0,3.0,132,15
3270.0,50.0,1.58,4.8,2072.0,107.2,1,2,2150.0,2.43,116,1
3270.0,50.0,1.54,4.8,2124.0,107.2,1,2,2150.0,2.43,118,1
3000.0,45.0,1.57,4.8,1907.0,114.44,1,3,2250.0,2.43,143,9
3000.0,50.0,1.4,4.8,2144.0,107.2,1,2,2000.0,2.43,118,10
9450.0,85.0,4.25,3.0,2224.0,128.2,1,5,7620.0,3.0,132,43
3600.0,45.0,1.68,4.8,2144.0,107.2,1,3,3600.0,2.43,127,2
2960.0,45.0,1.55,4.8,1907.0,114.44,1,3,2200.0,2.43,143,1446
3040.0,48.0,1.82,4.8,1667.0,100.0,1,3,3040.0,2.43,125,2
3270.0,50.0,1.58,4.8,2072.0,107.2,1,2,2150.0,2.43,116,4
1414.0,46.0,0.71,2.0,2000.0,100.0,2,2,1414.0,0.75,95,320
2910.0,45.0,1.36,4.8,2144.0,107.2,1,3,2910.0,2.43,132,59
3040.0,48.0,1.44,4.8,2108.0,107.2,1,2,1986.0,2.43,119,7
4000.0,50.0,2.0,2.0,2000.0,100.0,1,3,3000.0,2.0,128,355
2696.0,48.0,1.3,4.8,2080.0,107.2,1,2,1778.0,2.43,117,2
2820.0,48.0,1.36,4.8,2080.0,107.2,1,2,1872.0,2.43,117,4
6936.0,88.0,2.53,4.8,2746.0,114.44,1,4,6936.0,2.43,109,20
6170.0,45.0,2.16,4.8,2860.0,114.44,1,5,6170.0,2.43,137,210
3800.0,45.0,1.77,4.8,2144.0,107.2,1,3,2800.0,2.43,132,88
1600.0,40.0,0.64,1.0,2500.0,100.0,1,2,1600.0,0.5,90,2
3600.0,45.0,1.68,4.8,2144.0,107.2,1,4,2700.0,2.43,130,937
2700.0,50.0,1.26,4.8,2144.0,107.2,1,3,2700.0,2.43,133,28
3492.0,50.0,1.53,2.0,2288.0,114.44,1,4,3492.0,2.0,131,12
2496.0,40.0,1.25,4.8,2000.0,100.0,1,2,1648.0,2.43,144,22
4280.0,50.0,1.87,4.8,2288.0,114.44,1,3,3140.0,2.43,127,4
1480.0,35.0,0.86,2.0,1720.0,80.0,1,2,1480.0,0.75,90,84
1118.0,46.0,0.56,2.0,2000.0,100.0,2,2,1118.0,0.75,95,1
4280.0,50.0,1.86,4.8,2300.0,114.44,1,3,3140.0,2.43,127,46
2592.0,40.0,2.23,4.8,1160.0,72.5,1,3,1936.0,2.43,135,7
3080.0,45.0,1.72,4.8,1786.0,107.2,1,3,2260.0,2.43,132,27
2592.0,40.0,2.23,4.8,1160.0,72.5,1,3,1936.0,2.43,135,6
2080.0,40.0,2.0,4.8,1040.0,65.0,1,2,1360.0,2.43,141,1
1118.0,46.0,0.56,2.0,2000.0,100.0,2,2,1118.0,0.75,95,5
3100.0,55.0,1.7,2.0,1820.0,91.0,1,3,3100.0,0.75,65,12
2096.0,57.0,0.84,2.0,2500.0,100.0,1,2,2096.0,0.75,65,58
1626.0,49.0,0.66,2.0,2450.0,100.0,1,1,888.0,0.75,75,22
3080.0,45.0,1.72,4.8,1786.0,107.2,1,3,2260.0,2.43,132,2
3448.0,45.0,1.84,4.8,1875.0,100.0,1,3,2542.0,2.43,125,17
3530.0,40.0,1.27,4.8,2790.0,65.0,1,3,3530.0,2.43,127,1
3800.0,45.0,1.77,4.8,2144.0,107.2,1,3,2800.0,2.43,139,145
2796.0,45.0,1.4,4.8,2000.0,100.0,1,2,1848.0,2.43,135,344
3616.0,47.0,2.09,4.8,1733.0,100.0,1,3,2676.0,2.43,126,1510
30460.0,91.0,2.54,4.8,12000.0,120.0,1,4,30460.0,2.43,95,70
3800.0,45.0,1.9,4.8,2000.0,100.0,1,3,2800.0,2.43,117,8
3080.0,45.0,1.72,4.8,1786.0,107.2,1,3,2260.0,2.43,132,62
3080.0,45.0,1.72,4.8,1786.0,107.2,1,3,2260.0,2.43,132,27
7800.0,100.0,2.03,4.8,3832.0,127.75,1,4,7800.0,2.43,113,123
3240.0,45.0,1.41,4.8,2300.0,127.75,1,3,3240.0,2.43,123,3689
3280.0,51.0,1.64,4.8,2002.0,114.44,1,3,3280.0,2.43,111,11
7420.0,94.0,3.31,6.5,2240.0,94.3,1,4,5920.0,3.44,100,1
1962.0,38.0,1.09,2.0,1800.0,100.0,1,2,1368.0,0.75,65,3
2600.0,51.0,1.34,4.8,1945.0,114.44,1,3,2600.0,2.43,111,1
2194.0,37.0,1.1,1.0,2000.0,100.0,1,3,2194.0,0.5,65,26
2772.0,45.0,1.21,4.8,2300.0,127.75,1,3,2772.0,2.43,123,8
2320.0,45.0,1.5,4.8,1542.0,89.8,1,2,1546.0,2.43,123,40
3188.0,51.0,1.64,4.8,1945.0,114.44,1,3,3188.0,2.43,111,279
2536.0,45.0,1.59,4.8,1597.0,93.0,1,2,1650.0,2.43,123,6
3390.0,50.0,1.7,4.8,2000.0,100.0,1,2,2260.0,2.43,124,1
3532.0,70.0,1.57,4.8,2256.0,110.0,1,3,3532.0,2.43,128,121
3510.0,70.0,1.56,4.8,2256.0,110.0,1,3,3510.0,2.43,128,350
2670.0,45.0,1.59,4.8,1674.0,93.0,1,2,1740.0,2.43,123,2
2920.0,51.0,1.5,4.8,1945.0,114.44,1,3,2920.0,2.43,111,1
3480.0,45.0,2.08,4.8,1674.0,93.0,1,3,2550.0,2.43,123,183
2536.0,45.0,1.3,4.8,1950.0,100.0,1,2,1678.0,2.43,122,176
2536.0,45.0,1.3,4.8,1950.0,100.0,1,2,2536.0,2.43,122,21
2536.0,45.0,1.3,4.8,1950.0,100.0,1,2,1678.0,2.43,122,172
4014.0,70.0,1.23,4.8,3264.0,110.0,1,3,4014.0,2.43,128,330
3216.0,45.0,1.22,4.8,2636.0,110.56,1,3,3216.0,2.43,136,6
2502.0,45.0,1.49,4.8,1674.0,93.0,1,3,2502.0,2.43,123,5
2670.0,45.0,1.59,4.8,1674.0,93.0,1,2,1740.0,2.43,123,2
3940.0,45.0,1.97,4.8,2000.0,100.0,1,3,2910.0,2.43,126,30
2920.0,51.0,1.5,4.8,1945.0,114.44,1,3,2920.0,2.43,111,234
3240.0,45.0,1.94,4.8,1674.0,93.0,1,3,2430.0,2.43,123,1
5650.0,82.0,3.25,4.8,1739.0,94.0,1,3,4130.0,2.43,118,10
5650.0,78.0,2.22,4.8,2538.0,94.0,1,3,5650.0,2.43,118,1
16380.0,87.0,2.73,4.8,6000.0,100.0,1,4,16380.0,2.43,106,85
3672.0,51.0,1.57,4.8,2346.0,128.0,1,3,2754.0,2.43,110,12
3000.0,50.0,1.5,4.8,2000.0,100.0,1,2,2000.0,2.43,124,2712
1791.0,44.0,0.9,2.0,2000.0,100.0,2,2,1158.0,0.75,100,1
3300.0,50.0,1.54,4.8,2144.0,107.2,1,2,2166.0,2.43,118,4
3380.0,50.0,1.58,4.8,2144.0,107.2,1,2,2220.0,2.43,118,2156
2730.0,45.0,1.19,4.8,2288.0,114.44,1,3,2730.0,2.43,128,1
4320.0,60.0,2.59,4.8,1665.0,90.0,1,3,2160.0,2.43,111,3
3342.0,60.0,2.0,4.8,1670.0,90.25,1,3,2674.0,2.43,111,14
6470.0,65.0,1.95,4.8,3312.0,150.6,1,4,6470.0,2.43,117,68
5600.0,70.0,1.87,4.8,3000.0,150.6,1,4,5600.0,2.43,122,1292
5600.0,70.0,1.87,4.8,3000.0,150.6,1,4,5600.0,2.43,122,347
3480.0,45.0,1.45,4.8,2396.0,127.75,1,3,2550.0,2.43,124,149
14600.0,86.0,2.29,4.8,6388.0,127.75,1,4,14600.0,2.43,109,147
3516.0,45.0,1.72,4.8,2048.0,105.0,1,3,2612.0,2.43,130,2214
2500.0,40.0,1.25,4.8,2000.0,100.0,1,2,1650.0,2.43,144,1
3684.0,45.0,1.57,4.8,2346.0,114.44,1,3,2742.0,2.43,128,7
2500.0,40.0,1.25,4.8,2000.0,100.0,1,2,1650.0,2.43,144,3
2784.0,47.0,1.17,4.8,2384.0,119.2,1,3,2784.0,2.43,128,287
2334.0,38.0,1.34,2.0,1748.0,85.3,1,2,1632.0,1.25,75,1
2016.0,40.0,0.95,4.8,2128.0,127.75,1,2,1328.0,2.43,131,3
3256.0,35.0,0.68,4.8,4800.0,120.0,1,2,3256.0,2.43,134,3
3448.0,45.0,1.84,4.8,1875.0,100.0,1,3,2542.0,2.43,125,97
13690.0,96.5,2.85,4.8,4800.0,120.0,1,4,13690.0,2.43,109,9
2240.0,53.0,0.93,1.0,2400.0,100.0,1,2,2240.0,0.5,55,3
2001.0,40.0,0.93,4.8,2156.0,127.75,1,2,1334.0,2.43,131,9
3592.0,55.0,1.0,4.8,3576.0,127.75,1,2,2374.0,2.43,134,191
5680.0,100.0,0.95,4.8,6004.0,127.75,1,4,5680.0,2.43,110,2
6950.0,80.0,3.21,4.8,2164.0,105.56,1,4,6950.0,2.43,112,1
3004.0,50.0,1.42,4.8,2112.0,105.56,1,2,1976.0,2.43,118,15
3448.0,45.0,1.84,4.8,1875.0,100.0,1,3,2542.0,2.43,125,1
7840.0,95.0,2.84,4.8,2758.0,100.0,1,4,7840.0,2.43,119,225
15736.0,95.0,3.23,3.0,4864.0,100.0,1,4,11700.0,3.0,119,22
3600.0,40.0,1.79,4.8,2012.0,100.56,1,4,3600.0,2.43,113,6
1540.0,40.0,0.69,2.0,2224.0,100.0,1,1,880.0,0.75,80,17
3192.0,50.0,1.55,4.8,2060.0,125.56,1,3,3192.0,2.43,113,3
3448.0,45.0,1.84,4.8,1875.0,100.0,1,3,2542.0,2.43,125,1
6520.0,80.0,2.88,3.0,2268.0,100.0,1,4,6520.0,3.0,119,11
3600.0,40.0,1.79,4.8,2012.0,100.56,1,4,3600.0,2.43,113,1
3796.0,45.0,1.83,4.8,2070.0,115.0,1,3,2802.0,2.43,125,53
3600.0,40.0,1.79,4.8,2015.0,100.56,1,4,3600.0,2.43,113,175
1540.0,40.0,0.69,2.0,2224.0,100.0,1,1,880.0,0.75,80,469
1540.0,40.0,0.69,2.0,2224.0,100.0,1,1,880.0,0.75,80,141
1634.0,55.0,0.83,4.8,1958.0,100.0,1,3,817.0,2.43,109,145
3576.0,45.0,1.49,4.8,2396.0,127.75,1,3,2622.0,2.43,124,1
2776.0,48.0,1.92,4.8,1444.0,75.0,1,2,1850.0,2.43,123,1
4160.0,70.0,0.69,4.8,6000.0,149.9,1,2,4160.0,2.43,133,49
2346.0,45.0,0.83,4.8,2812.0,140.6,1,3,2346.0,2.43,125,5
2346.0,45.0,0.83,4.8,2812.0,140.6,1,3,2346.0,2.43,125,102
3976.0,47.0,1.82,4.8,2180.0,109.0,1,3,3976.0,2.43,122,91
29570.0,100.0,5.9,10.0,5016.0,100.2,1,6,25070.0,10.0,128,162
2636.0,48.0,1.83,4.8,1444.0,75.0,1,2,1746.0,2.43,123,89
6880.0,50.0,1.99,4.8,3450.0,115.0,1,3,6880.0,2.43,125,65
2792.0,48.0,1.26,4.8,2224.0,119.44,1,2,1840.0,2.43,119,24
4336.0,50.0,1.78,4.8,2430.0,121.5,1,3,3192.0,2.43,127,34
4950.0,45.0,1.9,4.8,2612.0,130.6,1,4,4950.0,2.43,127,38
2208.0,40.0,1.38,4.8,1600.0,100.0,1,2,1464.0,2.43,132,25
3740.0,60.0,1.77,4.8,2112.0,105.56,1,3,3740.0,2.43,122,13
2220.0,40.0,1.39,4.8,1600.0,100.0,1,2,1470.0,2.43,132,32
3940.0,45.0,1.51,4.8,2612.0,130.6,1,3,2890.0,2.43,127,29
4668.0,45.0,1.82,4.8,2568.0,130.6,1,3,3396.0,2.43,127,1
1992.0,45.0,1.5,4.8,1327.0,80.0,1,2,1316.0,2.43,132,1
1992.0,45.0,1.5,4.8,1327.0,80.0,1,2,1316.0,2.43,131,1
1518.0,39.0,0.71,1.0,2150.0,100.0,1,2,1518.0,0.5,95,45
2840.0,48.0,1.31,4.8,2166.0,115.06,1,2,1872.0,2.43,119,14
3520.0,45.0,1.7,4.8,2070.0,115.0,1,3,2590.0,2.43,125,50
4200.0,60.0,1.99,4.8,2112.0,105.56,1,3,3120.0,2.43,122,24
2176.0,45.0,1.64,4.8,1327.0,80.0,1,2,1408.0,2.43,131,2
3216.0,50.0,1.26,4.8,2556.0,127.75,1,2,2132.0,2.43,118,58
3240.0,50.0,1.62,4.8,2000.0,100.0,1,2,2140.0,2.43,120,14
3344.0,50.0,1.31,4.8,2556.0,127.75,1,2,2208.0,2.43,123,89
2784.0,50.0,0.93,4.8,3000.0,150.0,1,2,1842.0,2.43,125,237
3960.0,63.0,1.24,4.8,3194.0,127.75,1,3,3960.0,2.43,116,388
3306.0,45.0,1.23,4.8,2698.0,144.6,1,2,2148.0,2.43,121,171
3144.0,50.0,1.23,4.8,2556.0,127.75,1,2,2084.0,2.43,123,81
3192.0,50.0,1.25,4.8,2556.0,127.75,1,2,2128.0,2.43,123,4
3146.0,50.0,1.26,4.8,2492.0,127.75,1,2,2080.0,2.43,117,25
14470.0,102.0,2.57,4.8,5620.0,127.75,1,4,14470.0,2.43,117,1740
2476.0,45.0,1.17,4.8,2108.0,127.75,1,3,2476.0,2.43,126,2
4252.0,47.0,1.65,4.8,2576.0,135.6,1,3,4252.0,2.43,124,2
3414.0,50.0,1.14,4.8,3000.0,150.0,1,2,2236.0,2.43,120,14
2822.0,50.0,0.94,4.8,3000.0,150.0,1,2,1873.0,2.43,125,6
1204.0,39.0,0.65,1.0,1850.0,100.0,2,2,1204.0,0.5,95,28
3138.0,50.0,1.27,4.8,2480.0,127.75,1,2,2076.0,2.43,117,3
2208.0,40.0,1.08,4.8,2044.0,127.75,1,2,1464.0,2.43,132,40
2988.0,45.0,1.49,4.8,2000.0,120.0,1,3,2214.0,2.43,126,14
7200.0,85.0,2.95,4.8,2440.0,100.0,1,4,7200.0,2.43,115,137
2976.0,45.0,1.49,4.8,2000.0,120.0,1,3,2208.0,2.43,126,280
3296.0,60.0,1.32,2.0,2500.0,100.0,1,2,3296.0,1.25,100,139
2940.0,47.0,1.63,4.8,1800.0,90.0,1,2,1960.0,2.43,118,1
9000.0,98.0,2.82,4.8,3190.0,127.56,1,4,9000.0,2.43,114,1
13010.0,96.0,2.23,4.8,5824.0,145.6,1,4,13010.0,2.43,112,3
3006.0,45.0,1.5,4.8,2000.0,120.0,1,3,2224.0,2.43,126,3
